second,src,dst,packetcount,src_ratio,dst_ratio,src_duration_ratio,dst_duration_ratio,TotalPacketDuration,TotalPacketLenght,src_packet_ratio,dst_packet_ratio,DioCount,DisCount,DaoCount,OtherMsg,label
113,1,2,1,0.2,0.2,0.017610734,0.017610734,0.00176239,23,0.07876712,0.07876712,0,0,0,4,0
113,27,16,2,0.4,0.4,0.083022036,0.083022036,0.008308411,195,0.66780823,0.66780823,0,0,2,0,0
114,41,49,1,0.11111111,0.22222222,0.09853226,0.9360471,0.040000916,96,0.12339332,0.24678664,1,0,0,0,0
114,27,16,1,0.11111111,0.44444445,0.009941554,0.040968973,0.00403595,94,0.12082262,0.5025707,0,0,1,0,0
114,16,27,3,0.33333334,0.33333334,0.02298397,0.02298397,0.00933075,195,0.2506427,0.2506427,0,0,0,3,0
114,43,49,1,0.11111111,0.22222222,0.8375148,0.9360471,0.340003967,96,0.12339332,0.24678664,1,0,0,0,0
114,25,16,3,0.33333334,0.44444445,0.03102742,0.040968973,0.01259613,297,0.38174808,0.5025707,0,0,3,0,0
115,25,16,1,0.2,0.2,0.22963604,0.22963604,0.004043579,94,0.24164525,0.24164525,0,0,1,0,0
115,16,25,4,0.8,0.8,0.7703639,0.7703639,0.013565063,295,0.7583548,0.7583548,0,0,0,4,0
116,46,49,1,0.33333334,0.33333334,0.7799988,0.7799988,0.38999939,96,0.5647059,0.5647059,1,0,0,0,0
116,1,32,1,0.33333334,0.6666667,0.060012817,0.22000122,0.030006409,37,0.21764706,0.43529412,0,0,0,5,0
116,4,32,1,0.33333334,0.6666667,0.1599884,0.22000122,0.079994202,37,0.21764706,0.43529412,0,0,0,5,0
117,12,32,1,0.5,0.5,0.12000275,0.12000275,0.120002747,37,0.2781955,0.2781955,0,0,0,2,0
117,44,49,1,0.5,0.5,0.87999725,0.87999725,0.879997253,96,0.7218045,0.7218045,1,0,0,0,0
118,37,36,1,0.2,0.2,0.016720124,0.016720124,0.004295349,102,0.2060606,0.2060606,1,0,0,0,0
118,45,49,1,0.2,0.2,0.93424803,0.93424803,0.240005493,96,0.19393939,0.19393939,1,0,0,0,0
118,31,16,3,0.6,0.6,0.049031835,0.049031835,0.01259613,297,0.6,0.6,0,0,3,0,0
119,42,49,1,0.16666667,0.16666667,0.36225477,0.36225477,0.010002136,96,0.19793814,0.19793814,1,0,0,1,0
119,31,16,1,0.16666667,0.16666667,0.14617297,0.14617297,0.00403595,94,0.19381443,0.19381443,0,0,1,0,0
119,16,31,4,0.6666667,0.6666667,0.49157226,0.49157226,0.013572693,295,0.6082474,0.6082474,0,0,0,4,0
120,3,32,1,0.25,1,0.28566757,1,0.019996643,37,0.25,1,0,0,0,5,0
120,5,32,1,0.25,1,0.28577656,1,0.020004272,37,0.25,1,0,0,0,4,0
120,7,32,1,0.25,1,0.28566757,1,0.019996643,37,0.25,1,0,0,0,4,0
120,9,32,1,0.25,1,0.14288828,1,0.010002136,37,0.25,1,0,0,0,1,0
121,9,32,1,0.2,0.8,0.012592451,0.99459225,0.010002136,37,0.148,0.592,0,0,0,2,0
121,10,32,1,0.2,0.8,0.037767746,0.99459225,0.029998779,37,0.148,0.592,0,0,0,4,0
121,13,32,1,0.2,0.8,0.025175296,0.99459225,0.019996643,37,0.148,0.592,0,0,0,1,0
121,15,32,1,0.2,0.8,0.9190568,0.99459225,0.730003357,37,0.148,0.592,0,0,0,1,0
121,36,35,1,0.2,0.2,0.005407742,0.005407742,0.004295349,102,0.408,0.408,1,0,0,0,0
122,48,49,1,1,1,1,1,1.240005493,96,1,1,1,0,0,1,0
123,46,49,1,1,1,1,1,0.519996643,96,1,1,1,0,0,0,0
124,5,6,1,0.14285715,0.14285715,0.011341415,0.011341415,0.00177002,23,0.074193545,0.074193545,0,0,0,2,0
124,34,38,1,0.14285715,0.14285715,0.027522488,0.027522488,0.004295349,102,0.32903227,0.32903227,1,0,0,0,0
124,0,32,1,0.14285715,0.71428573,0.38448378,0.9611361,0.060005188,37,0.11935484,0.5967742,0,0,0,6,0
124,6,32,1,0.14285715,0.71428573,0.12812866,0.9611361,0.019996643,37,0.11935484,0.5967742,0,0,0,5,0
124,8,32,1,0.14285715,0.71428573,0.19221744,0.9611361,0.029998779,37,0.11935484,0.5967742,0,0,0,5,0
124,11,32,1,0.14285715,0.71428573,0.06408878,0.9611361,0.010002136,37,0.11935484,0.5967742,0,0,0,2,0
124,12,32,1,0.14285715,0.71428573,0.19221744,0.9611361,0.029998779,37,0.11935484,0.5967742,0,0,0,3,0
125,12,32,1,0.2,0.4,0.03642697,0.2307165,0.029998779,37,0.1712963,0.3425926,0,0,0,4,0
125,15,32,1,0.2,0.4,0.19428952,0.2307165,0.160003662,37,0.1712963,0.3425926,0,0,0,2,0
125,1,2,1,0.2,0.4,0.002140038,0.004280076,0.00176239,23,0.106481485,0.21296297,0,0,0,5,0
125,44,49,1,0.2,0.2,0.76500344,0.76500344,0.630004883,96,0.44444445,0.44444445,1,0,0,0,0
125,7,2,1,0.2,0.4,0.002140038,0.004280076,0.00176239,23,0.106481485,0.21296297,0,0,0,4,0
126,6,2,1,0.5,0.5,0.2918239,0.2918239,0.00177002,23,0.184,0.184,0,0,0,2,0
126,47,46,1,0.5,0.5,0.7081761,0.7081761,0.004295349,102,0.816,0.816,1,0,0,0,0
127,42,49,1,0.33333334,1,0,1,0,96,0.33333334,1,1,0,0,1,0
127,45,49,1,0.33333334,1,0,1,0,96,0.33333334,1,1,0,0,0,0
127,48,49,1,0.33333334,1,1,1,0.300003052,96,0.33333334,1,1,0,0,1,0
128,47,46,1,0.125,0.125,0.001968118,0.001968118,0.00428772,102,0.21030928,0.21030928,1,0,0,0,0
128,41,36,1,0.125,0.125,0.001975122,0.001975122,0.004302979,102,0.21030928,0.21030928,1,0,0,0,0
128,39,49,1,0.125,0.125,0.23868857,0.23868857,0.520004272,96,0.19793814,0.19793814,1,0,0,1,0
128,1,32,1,0.125,0.625,0.004587606,0.7573682,0.009994507,37,0.07628866,0.3814433,0,0,0,6,0
128,2,32,1,0.125,0.625,0.032134254,0.7573682,0.070007324,37,0.07628866,0.3814433,0,0,0,6,0
128,9,32,1,0.125,0.625,0.018357428,0.7573682,0.039993286,37,0.07628866,0.3814433,0,0,0,3,0
128,13,32,1,0.125,0.625,0.009182216,0.7573682,0.020004272,37,0.07628866,0.3814433,0,0,0,2,0
128,15,32,1,0.125,0.625,0.6931067,0.7573682,1.509994507,37,0.07628866,0.3814433,0,0,0,3,0
129,15,32,1,1,1,1,1,1.509994507,37,1,1,0,0,0,4,0
130,34,49,1,0.5,0.5,0.9963261,0.9963261,0.480010986,96,0.8067227,0.8067227,1,0,0,1,0
130,8,4,1,0.5,0.5,0.003673909,0.003673909,0.00177002,23,0.19327731,0.19327731,0,0,0,2,0
131,47,46,2,1,1,1,1,0.008605957,204,1,1,2,0,0,0,0
132,11,7,1,0.22222222,0.11111111,0.17884213,0.007514375,0.001754761,23,0.20618556,0.0790378,0,0,0,1,0
132,9,10,1,0.11111111,0.22222222,0.007579718,0.007579718,0.00177002,23,0.0790378,0.1580756,0,0,0,1,0
132,4,32,1,0.11111111,0.6666667,0.042799268,0.9849059,0.009994507,37,0.12714776,0.7628866,0,0,0,6,0
132,5,32,1,0.11111111,0.6666667,0.08566388,0.9849059,0.020004272,37,0.12714776,0.7628866,0,0,0,5,0
132,7,32,1,0.11111111,0.6666667,0.12846315,0.9849059,0.029998779,37,0.12714776,0.7628866,0,0,0,5,0
132,13,10,1,0.11111111,0.22222222,0,0.007579718,0,23,0.0790378,0.1580756,0,0,0,1,0
132,10,32,1,0.11111111,0.6666667,0.042799268,0.9849059,0.009994507,37,0.12714776,0.7628866,0,0,0,5,0
132,11,32,1,0.22222222,0.6666667,0.17884213,0.9849059,0.040008545,37,0.20618556,0.7628866,0,0,0,3,0
132,15,32,1,0.11111111,0.6666667,0.5138526,0.9849059,0.119995117,37,0.12714776,0.7628866,0,0,0,5,0
133,13,10,1,0.33333334,0.33333334,0.000746288,0.000746288,0.00177002,23,0.10697675,0.10697675,0,0,0,2,0
133,38,49,1,0.33333334,0.6666667,0.13070332,0.9992537,0.309997559,96,0.44651163,0.89302325,1,0,0,0,0
133,46,49,1,0.33333334,0.6666667,0.8685504,0.9992537,2.059997559,96,0.44651163,0.89302325,1,0,0,0,0
135,30,16,3,1,1,1,1,0.01260376,297,1,1,0,0,3,0,0
136,30,16,2,0.14285715,0.14285715,0.015423729,0.015423729,0.008331299,196,0.23389022,0.23389022,0,0,2,0,0
136,12,8,1,0.071428575,0.071428575,0.003276836,0.003276836,0.00177002,23,0.0274463,0.0274463,0,0,0,1,0
136,16,30,5,0.35714287,0.35714287,0.033870056,0.033870056,0.018295288,411,0.49045345,0.49045345,0,0,0,5,0
136,15,12,1,0.071428575,0.071428575,0.003276836,0.003276836,0.00177002,23,0.0274463,0.0274463,0,0,0,1,0
136,3,32,1,0.071428575,0.35714287,0.055536725,0.94415253,0.029998779,37,0.044152744,0.22076373,0,0,0,6,0
136,6,32,1,0.071428575,0.35714287,0.037005648,0.94415253,0.019989014,37,0.044152744,0.22076373,0,0,0,6,0
136,8,32,1,0.071428575,0.35714287,0.018531073,0.94415253,0.010009766,37,0.044152744,0.22076373,0,0,0,6,0
136,9,32,1,0.071428575,0.35714287,0.09254237,0.94415253,0.049987793,37,0.044152744,0.22076373,0,0,0,4,0
136,14,32,1,0.071428575,0.35714287,0.74053675,0.94415253,0.400009155,37,0.044152744,0.22076373,0,0,0,1,0
137,40,49,1,1,1,1,1,1.550003052,96,1,1,1,0,0,0,0
138,47,49,1,0.5,0.5,0.97002774,0.97002774,0.080001831,96,0.68085104,0.68085104,1,0,0,0,0
138,16,18,1,0.5,0.5,0.029972248,0.029972248,0.002471924,45,0.31914893,0.31914893,0,0,0,1,0
139,18,16,1,0.5,0.5,0.41432226,0.41432226,0.002471924,45,0.36885247,0.36885247,0,0,0,1,0
139,16,30,1,0.5,0.5,0.58567774,0.58567774,0.003494263,77,0.63114756,0.63114756,0,0,0,6,0
140,16,30,4,0.36842105,0.21052632,0.17276032,0.106050886,0.015136719,344,0.48315603,0.30496454,0,0,0,10,0
140,1,2,1,0.05263158,0.10526316,0.012401111,0.024802223,0.00177002,23,0.020390071,0.040780142,0,0,0,6,0
140,30,16,5,0.2631579,0.2631579,0.10188155,0.10188155,0.014541626,293,0.25975177,0.25975177,0,0,0,5,0
140,7,2,1,0.05263158,0.10526316,0.012401111,0.024802223,0.00177002,23,0.020390071,0.040780142,0,0,0,5,0
140,48,49,1,0.05263158,0.05263158,0.14004704,0.14004704,0.019989014,96,0.08510638,0.08510638,1,0,0,1,0
140,0,32,1,0.05263158,0.21052632,0.14015394,0.56050885,0.020004272,37,0.03280142,0.13120568,0,0,0,7,0
140,2,32,1,0.05263158,0.21052632,0.21017747,0.56050885,0.029998779,37,0.03280142,0.13120568,0,0,0,7,0
140,16,26,3,0.36842105,0.15789473,0.17276032,0.06670943,0.009521484,201,0.48315603,0.17819148,0,0,0,6,0
140,12,32,1,0.05263158,0.21052632,0.14004704,0.56050885,0.019989014,37,0.03280142,0.13120568,0,0,0,5,0
140,14,32,1,0.05263158,0.21052632,0.07013042,0.56050885,0.010009766,37,0.03280142,0.13120568,0,0,0,2,0
141,26,16,3,0.42857143,0.42857143,0.06331704,0.06331704,0.008499146,169,0.355042,0.355042,0,0,0,3,0
141,44,49,1,0.14285715,0.2857143,0,0.8939411,0,96,0.20168068,0.40336135,1,0,0,0,0
