second,src,dst,packetcount,src_ratio,dst_ratio,src_duration_ratio,dst_duration_ratio,TotalPacketDuration,TotalPacketLenght,src_packet_ratio,dst_packet_ratio,DioCount,DisCount,DaoCount,OtherMsg,label
263,11,32,1,0.09090909,0.54545456,0.09284195,0.92898655,0.019989014,37,0.06877323,0.4126394,0,0,0,16,0
263,13,32,1,0.09090909,0.54545456,0.04649185,0.92898655,0.010009766,37,0.06877323,0.4126394,0,0,0,13,0
263,14,32,1,0.09090909,0.54545456,0.4180014,0.92898655,0.089996338,37,0.06877323,0.4126394,0,0,0,11,0
264,19,16,1,0.33333334,0.33333334,0.3,0.3,0.002471924,45,0.28125,0.28125,0,0,0,7,0
264,16,22,2,0.6666667,0.6666667,0.7,0.7,0.005767822,115,0.71875,0.71875,0,0,0,30,0
265,22,16,2,0.5,0.5,0.46614584,0.46614584,0.005462646,107,0.44957983,0.44957983,0,0,0,26,0
265,16,26,2,0.5,0.5,0.5338542,0.5338542,0.006256104,131,0.55042017,0.55042017,0,0,0,35,0
266,16,26,1,0.33333334,0.16666667,0.33755943,0.16957211,0.003265381,70,0.3390244,0.17073171,0,0,0,36,0
266,26,16,3,0.5,0.5,0.44057053,0.44057053,0.008483887,169,0.41219512,0.41219512,0,0,0,39,0
266,39,43,1,0.16666667,0.16666667,0.22187005,0.22187005,0.004272461,102,0.24878049,0.24878049,1,0,0,0,0
266,16,30,1,0.33333334,0.16666667,0.33755943,0.16798732,0.003234863,69,0.3390244,0.16829269,0,0,0,58,0
267,16,30,3,0.26666668,0.2,0.05151059,0.040166687,0.0105896,234,0.30287474,0.2402464,0,0,0,61,0
267,30,16,4,0.26666668,0.26666668,0.043523557,0.043523557,0.011474609,231,0.23716633,0.23716633,0,0,0,58,0
267,39,43,1,0.06666667,0.06666667,0.016205579,0.016205579,0.004272461,102,0.10472279,0.10472279,1,0,0,0,0
267,34,49,1,0.06666667,0.06666667,0.3793263,0.3793263,0.100006104,96,0.09856263,0.09856263,1,0,0,0,0
267,4,32,1,0.06666667,0.26666668,0.037967358,0.49311262,0.010009766,37,0.03798768,0.15195072,0,0,0,16,0
267,5,32,1,0.06666667,0.26666668,0.11378632,0.49311262,0.029998779,37,0.03798768,0.15195072,0,0,0,14,0
267,45,41,1,0.06666667,0.06666667,0.016321333,0.016321333,0.004302979,102,0.10472279,0.10472279,1,0,0,0,0
267,10,32,1,0.06666667,0.26666668,0.18972103,0.49311262,0.050018311,37,0.03798768,0.15195072,0,0,0,16,0
267,15,32,1,0.06666667,0.26666668,0.15163793,0.49311262,0.039978027,37,0.03798768,0.15195072,0,0,0,14,0
267,16,26,1,0.26666668,0.06666667,0.05151059,0.011343906,0.002990723,61,0.30287474,0.062628336,0,0,0,37,0
268,16,26,2,0.5,0.25,0.5,0.25536993,0.006530762,140,0.5,0.25830257,0,0,0,39,0
268,26,16,3,0.375,0.375,0.33174226,0.33174226,0.008483887,169,0.3118081,0.3118081,0,0,0,42,0
268,39,43,1,0.125,0.125,0.16825776,0.16825776,0.004302979,102,0.18819188,0.18819188,1,0,0,0,0
268,16,21,2,0.5,0.25,0.5,0.24463007,0.006256104,131,0.5,0.24169742,0,0,0,39,0
269,16,21,1,0.5555556,0.11111111,0.5717192,0.10885046,0.003265381,70,0.5791925,0.10869565,0,0,0,40,0
269,21,16,3,0.33333334,0.33333334,0.2848423,0.2848423,0.008544922,169,0.26242235,0.26242235,0,0,0,42,0
269,39,38,1,0.11111111,0.11111111,0.14343846,0.14343846,0.004302979,102,0.1583851,0.1583851,1,0,0,0,0
269,16,29,4,0.5555556,0.44444445,0.5717192,0.46286878,0.013885498,303,0.5791925,0.4704969,0,0,0,56,0
270,29,16,4,0.5714286,0.5714286,0.5360679,0.5360679,0.011566162,231,0.515625,0.515625,0,0,0,57,0
270,39,43,1,0.14285715,0.14285715,0.19943424,0.19943424,0.004302979,102,0.22767857,0.22767857,1,0,0,0,0
270,16,22,2,0.2857143,0.2857143,0.26449788,0.26449788,0.005706787,115,0.25669643,0.25669643,0,0,0,32,0
271,22,16,2,0.2,0.2,0.008250825,0.008250825,0.005493164,107,0.1857639,0.1857639,0,0,0,28,0
271,36,49,1,0.1,0.1,0.82609093,0.82609093,0.549987793,96,0.16666667,0.16666667,1,0,0,0,0
271,3,32,1,0.1,0.4,0.04505867,0.15021086,0.029998779,37,0.06423611,0.25694445,0,0,0,17,0
271,6,32,1,0.1,0.4,0.030069673,0.15021086,0.020019531,37,0.06423611,0.25694445,0,0,0,16,0
271,8,32,1,0.1,0.4,0.014988999,0.15021086,0.009979248,37,0.06423611,0.25694445,0,0,0,16,0
271,9,32,1,0.1,0.4,0.06009351,0.15021086,0.040008545,37,0.06423611,0.25694445,0,0,0,14,0
271,16,30,3,0.3,0.3,0.015447378,0.015447378,0.010284424,225,0.390625,0.390625,0,0,0,64,0
272,16,30,1,0.375,0.125,0.3939394,0.13519813,0.003540039,78,0.4032258,0.13978495,0,0,0,65,0
272,30,16,4,0.5,0.5,0.44172496,0.44172496,0.011566162,231,0.4139785,0.4139785,0,0,0,62,0
272,39,43,1,0.125,0.125,0.16433567,0.16433567,0.004302979,102,0.1827957,0.1827957,1,0,0,0,0
272,16,31,2,0.375,0.25,0.3939394,0.25874126,0.006774902,147,0.4032258,0.26344085,0,0,0,47,0
273,16,31,4,0.44444445,0.44444445,0.46502057,0.46502057,0.013793945,303,0.4764151,0.4764151,0,0,0,51,0
273,31,16,4,0.44444445,0.44444445,0.3899177,0.3899177,0.011566162,231,0.36320755,0.36320755,0,0,0,40,0
273,39,44,1,0.11111111,0.11111111,0.14506173,0.14506173,0.004302979,102,0.16037735,0.16037735,1,0,0,0,0
274,16,31,2,0.375,0.25,0.3888889,0.27304965,0.007049561,156,0.39454547,0.28363636,0,0,0,53,0
274,31,16,4,0.5,0.5,0.44444445,0.44444445,0.011474609,231,0.42,0.42,0,0,0,44,0
274,39,44,1,0.125,0.125,0.16666667,0.16666667,0.004302979,102,0.18545455,0.18545455,1,0,0,0,0
274,16,28,1,0.375,0.125,0.3888889,0.11583924,0.002990723,61,0.39454547,0.11090909,0,0,0,34,0
275,16,28,2,0.27272728,0.18181819,0.03678297,0.025310468,0.006530762,140,0.36216217,0.25225225,0,0,0,36,0
