second,src,dst,packetcount,src_ratio,dst_ratio,src_duration_ratio,dst_duration_ratio,TotalPacketDuration,TotalPacketLenght,src_packet_ratio,dst_packet_ratio,DioCount,DisCount,DaoCount,OtherMsg,label
82,39,40,1,0.5,1,0.5,1,0.004295349,102,0.5,1,1,0,0,0,0
82,44,40,1,0.5,1,0.5,1,0.004295349,102,0.5,1,1,0,0,0,0
83,39,40,1,1,1,1,1,0.004295349,102,1,1,1,0,0,0,0
84,44,40,1,0.5,1,0.5,1,0.004295349,102,0.5,1,1,0,0,0,0
84,41,40,1,0.5,1,0.5,1,0.004295349,102,0.5,1,1,0,0,0,0
85,1,33,1,0.25,0.5,0.010632513,0.063827544,0.009994507,37,0.13909775,0.2781955,0,0,0,1,0
85,2,33,1,0.25,0.5,0.05319503,0.063827544,0.050003052,37,0.13909775,0.2781955,0,0,0,3,0
85,35,51,1,0.25,0.5,0.32978645,0.9361725,0.309997559,96,0.36090225,0.7218045,1,0,0,1,0
85,36,51,1,0.25,0.5,0.606386,0.9361725,0.569999695,96,0.36090225,0.7218045,1,0,0,0,0
86,22,17,4,0.36363637,0.36363637,0.0616,0.0616,0.012336731,382,0.3901941,0.3901941,0,0,4,0,0
86,41,40,2,0.18181819,0.27272728,0.87032384,0.89177144,0.174301147,204,0.2083759,0.31256384,2,0,0,0,0
86,17,22,3,0.27272728,0.27272728,0.030628571,0.030628571,0.006134033,195,0.19918284,0.19918284,0,0,0,3,0
86,42,51,1,0.09090909,0.09090909,0.016,0.016,0.003204346,96,0.098059244,0.098059244,1,0,0,0,0
86,44,40,1,0.09090909,0.27272728,0.02144762,0.89177144,0.004295349,102,0.10418795,0.31256384,1,0,0,0,0
87,46,42,1,1,1,1,1,0.004295349,102,1,1,1,0,0,0,0
88,44,40,1,0.5,0.5,0.008517527,0.008517527,0.004295349,102,0.5151515,0.5151515,1,0,0,0,0
88,40,51,1,0.5,0.5,0.9914825,0.9914825,0.5,96,0.4848485,0.4848485,1,0,0,1,0
89,1,33,1,0.2,0.4,0.012554988,0.15073653,0.009994507,37,0.12542373,0.25084746,0,0,0,2,0
89,8,4,1,0.2,0.2,0.002223479,0.002223479,0.00177002,23,0.0779661,0.0779661,0,0,0,1,0
89,6,33,1,0.2,0.4,0.13818154,0.15073653,0.11000061,37,0.12542373,0.25084746,0,0,0,2,0
89,41,36,1,0.2,0.2,0.00539577,0.00539577,0.004295349,102,0.3457627,0.3457627,1,0,0,0,0
89,39,51,1,0.2,0.2,0.8416442,0.8416442,0.669998169,96,0.32542372,0.32542372,1,0,0,0,0
90,46,42,1,1,1,1,1,0.004295349,102,1,1,1,0,0,0,0
91,35,51,1,0.125,0.125,0.7760163,0.7760163,0.090003967,96,0.14076246,0.14076246,1,0,0,1,0
91,24,17,3,0.375,0.375,0.10636758,0.10636758,0.012336731,289,0.42375368,0.42375368,0,0,3,0,0
91,17,24,3,0.375,0.375,0.08051572,0.08051572,0.009338379,195,0.28592375,0.28592375,0,0,0,3,0
91,46,42,1,0.125,0.125,0.037100382,0.037100382,0.004302979,102,0.14956012,0.14956012,1,0,0,0,0
92,41,36,1,0.14285715,0.14285715,0.16539365,0.16539365,0.004295349,102,0.17406143,0.17406143,1,0,0,0,0
92,27,17,3,0.42857143,0.42857143,0.47532314,0.47532314,0.01234436,289,0.49317408,0.49317408,0,0,3,0,0
92,17,27,3,0.42857143,0.42857143,0.3592832,0.3592832,0.00933075,195,0.3327645,0.3327645,0,0,0,3,0
93,0,33,1,0.16666667,0.8333333,0.10552022,0.9848912,0.029998779,37,0.12891985,0.6445993,0,0,0,3,0
93,3,33,1,0.16666667,0.8333333,0.035182353,0.9848912,0.010002136,37,0.12891985,0.6445993,0,0,0,3,0
93,4,33,1,0.16666667,0.8333333,0.035155516,0.9848912,0.009994507,37,0.12891985,0.6445993,0,0,0,3,0
93,5,33,1,0.16666667,0.8333333,0.070364706,0.9848912,0.020004272,37,0.12891985,0.6445993,0,0,0,1,0
93,7,33,1,0.16666667,0.8333333,0.7386684,0.9848912,0.209999084,37,0.12891985,0.6445993,0,0,0,1,0
93,41,36,1,0.16666667,0.16666667,0.015108821,0.015108821,0.004295349,102,0.3554007,0.3554007,1,0,0,0,0
94,41,51,1,1,1,1,1,1.430000305,96,1,1,1,0,0,0,0
95,46,42,1,0.5,0.5,0.5,0.5,0.004295349,102,0.5,0.5,1,0,0,0,0
95,41,36,1,0.5,0.5,0.5,0.5,0.004295349,102,0.5,0.5,1,0,0,0,0
96,44,51,1,1,1,1,1,1,96,1,1,1,0,0,0,0
97,1,33,1,0.2857143,0.85714287,0.02874105,1,0.040000916,37,0.24489796,0.90612245,0,0,0,3,0
97,1,2,1,0.2857143,0.14285715,0.02874105,0,0,23,0.24489796,0.093877554,0,0,0,1,0
97,5,33,1,0.14285715,0.85714287,0.001271776,1,0.00177002,37,0.15102041,0.90612245,0,0,0,2,0
97,6,33,1,0.14285715,0.85714287,0.007186633,1,0.010002136,37,0.15102041,0.90612245,0,0,0,3,0
97,7,33,1,0.14285715,0.85714287,0.007181151,1,0.009994507,37,0.15102041,0.90612245,0,0,0,2,0
97,8,33,1,0.14285715,0.85714287,0.014373266,1,0.020004272,37,0.15102041,0.90612245,0,0,0,3,0
97,10,33,1,0.14285715,0.85714287,0.9412461,1,1.309997559,37,0.15102041,0.90612245,0,0,0,1,0
98,24,17,2,0.4,0.4,0.09612403,0.09612403,0.008041382,187,0.4746193,0.4746193,0,0,2,0,0
98,39,51,1,0.2,0.2,0.8367533,0.8367533,0.069999695,96,0.24365482,0.24365482,1,0,0,0,0
98,17,24,2,0.4,0.4,0.06712266,0.06712266,0.005615234,111,0.28172588,0.28172588,0,0,0,5,0
99,38,51,1,1,1,1,1,1.25,96,1,1,1,0,0,0,0
101,1,33,1,0.0625,0.25,0.003922015,0.08234435,0.010002136,37,0.032173913,0.12869565,0,0,0,4,0
101,2,33,1,0.0625,0.25,0.031370133,0.08234435,0.080001831,37,0.032173913,0.12869565,0,0,0,4,0
101,10,33,1,0.0625,0.25,0.007841038,0.08234435,0.019996643,37,0.032173913,0.12869565,0,0,0,2,0
101,12,33,1,0.0625,0.25,0.03921117,0.08234435,0.099998474,37,0.032173913,0.12869565,0,0,0,1,0
101,29,17,3,0.1875,0.1875,0.00483745,0.00483745,0.012336731,289,0.25130436,0.25130436,0,0,3,0,0
101,41,51,1,0.0625,0.25,0.015685067,0.90579385,0.040000916,96,0.083478265,0.27304348,1,0,0,0,0
101,17,29,3,0.1875,0.1875,0.00365576,0.00365576,0.00932312,195,0.16956522,0.16956522,0,0,0,3,0
101,45,41,2,0.125,0.125,0.003368565,0.003368565,0.008590698,204,0.1773913,0.1773913,2,0,0,0,0
101,37,51,1,0.0625,0.25,0.03921117,0.90579385,0.099998474,96,0.083478265,0.27304348,1,0,0,0,0
101,43,51,1,0.0625,0.25,0.8508976,0.90579385,2.170005798,26,0.022608696,0.27304348,0,1,0,1,0
101,40,51,1,0.0625,0.25,0,0.90579385,0,96,0.083478265,0.27304348,1,0,0,1,0
104,44,51,1,0.2,0.6,0.8892974,0.9753557,0.309997559,96,0.19512194,0.58536583,1,0,0,0,0
104,46,51,1,0.2,0.6,0,0.9753557,0,96,0.19512194,0.58536583,1,0,0,0,0
104,35,51,1,0.2,0.6,0.08605822,0.9753557,0.029998779,96,0.19512194,0.58536583,1,0,0,1,0
104,45,41,1,0.2,0.2,0.012322172,0.012322172,0.004295349,102,0.20731707,0.20731707,1,0,0,0,0
104,47,44,1,0.2,0.2,0.012322172,0.012322172,0.004295349,102,0.20731707,0.20731707,1,0,0,0,0
105,3,33,1,0.16666667,0.6666667,0.06306826,0.94583154,0.010002136,37,0.10511363,0.42045453,0,0,0,4,0
105,4,33,1,0.16666667,0.6666667,0.06306826,0.94583154,0.010002136,37,0.10511363,0.42045453,0,0,0,4,0
105,5,33,1,0.16666667,0.6666667,0.12608843,0.94583154,0.019996643,37,0.10511363,0.42045453,0,0,0,3,0
105,7,33,1,0.16666667,0.6666667,0.69360656,0.94583154,0.11000061,37,0.10511363,0.42045453,0,0,0,3,0
105,43,44,1,0.16666667,0.16666667,0.027084235,0.027084235,0.004295349,102,0.28977272,0.28977272,1,0,0,0,0
105,49,46,1,0.16666667,0.16666667,0.027084235,0.027084235,0.004295349,102,0.28977272,0.28977272,1,0,0,0,0
106,47,44,2,0.6666667,0.6666667,0.006666706,0.006666706,0.008590698,204,0.8869565,0.8869565,2,0,0,0,0
106,49,51,1,0.33333334,0.33333334,0.9933333,0.9933333,1.280006409,26,0.11304348,0.11304348,0,1,0,1,0
108,5,6,1,0.16666667,0.33333334,0.01827821,0.036635544,0.00176239,23,0.059125964,0.11825193,0,0,0,1,0
108,45,41,1,0.16666667,0.16666667,0.044548187,0.044548187,0.004295349,102,0.2622108,0.2622108,1,0,0,0,0
108,49,46,1,0.16666667,0.16666667,0.044548187,0.044548187,0.004295349,102,0.2622108,0.2622108,1,0,0,0,0
108,10,6,1,0.16666667,0.33333334,0.018357335,0.036635544,0.00177002,23,0.059125964,0.11825193,0,0,0,1,0
108,43,44,1,0.16666667,0.16666667,0.044548187,0.044548187,0.004295349,102,0.2622108,0.2622108,1,0,0,0,0
108,0,33,1,0.16666667,0.16666667,0.8297199,0.8297199,0.080001831,37,0.095115684,0.095115684,0,0,0,4,0
109,0,33,1,0.14285715,0.42857143,0.067878895,0.101818345,0.080001831,37,0.0729783,0.21893491,0,0,0,5,0
109,8,33,1,0.14285715,0.42857143,0.016966488,0.101818345,0.019996643,37,0.0729783,0.21893491,0,0,0,4,0
109,10,33,1,0.14285715,0.42857143,0.01697296,0.101818345,0.020004272,37,0.0729783,0.21893491,0,0,0,3,0
109,47,44,1,0.14285715,0.2857143,0.003644461,0.007288922,0.004295349,102,0.20118344,0.40236688,1,0,0,0,0
109,43,44,1,0.14285715,0.2857143,0.003644461,0.007288922,0.004295349,102,0.20118344,0.40236688,1,0,0,0,0
109,46,51,1,0.14285715,0.2857143,0,0.89089274,0,96,0.18934911,0.37869823,1,0,0,0,0
109,39,51,1,0.14285715,0.2857143,0.89089274,0.89089274,1.050003052,96,0.18934911,0.37869823,1,0,0,0,0
110,43,44,1,0.5,0.5,0.5,0.5,0.004295349,102,0.5,0.5,1,0,0,0,0
110,49,46,1,0.5,0.5,0.5,0.5,0.004295349,102,0.5,0.5,1,0,0,0,0
111,30,17,2,0.6666667,0.6666667,0.82437545,0.82437545,0.008308411,195,0.8944954,0.8944954,0,0,2,0,0
111,6,2,1,0.33333334,0.33333334,0.17562452,0.17562452,0.00177002,23,0.10550459,0.10550459,0,0,0,1,0
112,30,17,2,0.13333334,0.13333334,0.026704129,0.026704129,0.008338928,196,0.2078473,0.2078473,0,0,2,0,0
112,17,30,4,0.26666668,0.26666668,0.043464452,0.043464452,0.013572693,295,0.3128314,0.3128314,0,0,0,4,0
112,7,2,3,0.2,0.33333334,0.005668214,0.6461275,0.00177002,69,0.07317073,0.12195122,0,0,0,3,0
112,1,2,2,0.13333334,0.33333334,0.6404593,0.6461275,0.199996948,46,0.048780486,0.12195122,0,0,0,3,0
112,36,39,1,0.06666667,0.06666667,0.013755192,0.013755192,0.004295349,102,0.10816543,0.10816543,1,0,0,0,0
112,41,51,1,0.06666667,0.06666667,0.12809674,0.12809674,0.040000916,96,0.10180276,0.10180276,1,0,0,0,0
112,49,46,1,0.06666667,0.06666667,0.013755192,0.013755192,0.004295349,102,0.10816543,0.10816543,1,0,0,0,0
112,2,33,1,0.06666667,0.06666667,0.12809674,0.12809674,0.040000916,37,0.03923648,0.03923648,0,0,0,5,0
113,6,33,1,0.2,0.4,0.49965695,0.8993672,0.050003052,37,0.12671232,0.25342464,0,0,0,4,0
113,11,33,1,0.2,0.4,0.3997103,0.8993672,0.040000916,37,0.12671232,0.25342464,0,0,0,1,0
113,1,2,1,0.2,0.2,0.017610734,0.017610734,0.00176239,23,0.07876712,0.07876712,0,0,0,4,0
113,28,17,2,0.4,0.4,0.083022036,0.083022036,0.008308411,195,0.66780823,0.66780823,0,0,2,0,0
114,42,51,1,0.11111111,0.22222222,0.09853226,0.9360471,0.040000916,96,0.12339332,0.24678664,1,0,0,0,0
114,28,17,1,0.11111111,0.44444445,0.009941554,0.040968973,0.00403595,94,0.12082262,0.5025707,0,0,1,0,0
114,17,28,3,0.33333334,0.33333334,0.02298397,0.02298397,0.00933075,195,0.2506427,0.2506427,0,0,0,3,0
114,44,51,1,0.11111111,0.22222222,0.8375148,0.9360471,0.340003967,96,0.12339332,0.24678664,1,0,0,0,0
114,26,17,3,0.33333334,0.44444445,0.03102742,0.040968973,0.01259613,297,0.38174808,0.5025707,0,0,3,0,0
115,26,17,1,0.2,0.2,0.22963604,0.22963604,0.004043579,94,0.24164525,0.24164525,0,0,1,0,0
115,17,26,4,0.8,0.8,0.7703639,0.7703639,0.013565063,295,0.7583548,0.7583548,0,0,0,4,0
116,47,51,1,0.33333334,0.33333334,0.7799988,0.7799988,0.38999939,96,0.5647059,0.5647059,1,0,0,0,0
116,1,33,1,0.33333334,0.6666667,0.060012817,0.22000122,0.030006409,37,0.21764706,0.43529412,0,0,0,5,0
116,4,33,1,0.33333334,0.6666667,0.1599884,0.22000122,0.079994202,37,0.21764706,0.43529412,0,0,0,5,0
117,12,33,1,0.5,0.5,0.12000275,0.12000275,0.120002747,37,0.2781955,0.2781955,0,0,0,2,0
117,45,51,1,0.5,0.5,0.87999725,0.87999725,0.879997253,96,0.7218045,0.7218045,1,0,0,0,0
118,38,37,1,0.2,0.2,0.016720124,0.016720124,0.004295349,102,0.2060606,0.2060606,1,0,0,0,0
118,46,51,1,0.2,0.2,0.93424803,0.93424803,0.240005493,96,0.19393939,0.19393939,1,0,0,0,0
118,32,17,3,0.6,0.6,0.049031835,0.049031835,0.01259613,297,0.6,0.6,0,0,3,0,0
119,43,51,1,0.16666667,0.16666667,0.36225477,0.36225477,0.010002136,96,0.19793814,0.19793814,1,0,0,1,0
119,32,17,1,0.16666667,0.16666667,0.14617297,0.14617297,0.00403595,94,0.19381443,0.19381443,0,0,1,0,0
119,17,32,4,0.6666667,0.6666667,0.49157226,0.49157226,0.013572693,295,0.6082474,0.6082474,0,0,0,4,0
120,3,33,1,0.25,1,0.28566757,1,0.019996643,37,0.25,1,0,0,0,5,0
120,5,33,1,0.25,1,0.28577656,1,0.020004272,37,0.25,1,0,0,0,4,0
120,7,33,1,0.25,1,0.28566757,1,0.019996643,37,0.25,1,0,0,0,4,0
120,9,33,1,0.25,1,0.14288828,1,0.010002136,37,0.25,1,0,0,0,1,0
121,9,33,1,0.2,0.8,0.012592451,0.99459225,0.010002136,37,0.148,0.592,0,0,0,2,0
121,10,33,1,0.2,0.8,0.037767746,0.99459225,0.029998779,37,0.148,0.592,0,0,0,4,0
121,13,33,1,0.2,0.8,0.025175296,0.99459225,0.019996643,37,0.148,0.592,0,0,0,1,0
121,15,33,1,0.2,0.8,0.9190568,0.99459225,0.730003357,37,0.148,0.592,0,0,0,1,0
121,37,36,1,0.2,0.2,0.005407742,0.005407742,0.004295349,102,0.408,0.408,1,0,0,0,0
122,49,51,1,1,1,1,1,1.240005493,96,1,1,1,0,0,1,0
123,47,51,1,1,1,1,1,0.519996643,96,1,1,1,0,0,0,0
124,5,6,1,0.14285715,0.14285715,0.011341415,0.011341415,0.00177002,23,0.074193545,0.074193545,0,0,0,2,0
124,35,39,1,0.14285715,0.14285715,0.027522488,0.027522488,0.004295349,102,0.32903227,0.32903227,1,0,0,0,0
124,0,33,1,0.14285715,0.71428573,0.38448378,0.9611361,0.060005188,37,0.11935484,0.5967742,0,0,0,6,0
124,6,33,1,0.14285715,0.71428573,0.12812866,0.9611361,0.019996643,37,0.11935484,0.5967742,0,0,0,5,0
124,8,33,1,0.14285715,0.71428573,0.19221744,0.9611361,0.029998779,37,0.11935484,0.5967742,0,0,0,5,0
124,11,33,1,0.14285715,0.71428573,0.06408878,0.9611361,0.010002136,37,0.11935484,0.5967742,0,0,0,2,0
124,12,33,1,0.14285715,0.71428573,0.19221744,0.9611361,0.029998779,37,0.11935484,0.5967742,0,0,0,3,0
125,12,33,1,0.2,0.4,0.03642697,0.2307165,0.029998779,37,0.1712963,0.3425926,0,0,0,4,0
125,15,33,1,0.2,0.4,0.19428952,0.2307165,0.160003662,37,0.1712963,0.3425926,0,0,0,2,0
125,1,2,1,0.2,0.4,0.002140038,0.004280076,0.00176239,23,0.106481485,0.21296297,0,0,0,5,0
125,45,51,1,0.2,0.2,0.76500344,0.76500344,0.630004883,96,0.44444445,0.44444445,1,0,0,0,0
125,7,2,1,0.2,0.4,0.002140038,0.004280076,0.00176239,23,0.106481485,0.21296297,0,0,0,4,0
126,6,2,1,0.5,0.5,0.2918239,0.2918239,0.00177002,23,0.184,0.184,0,0,0,2,0
126,48,47,1,0.5,0.5,0.7081761,0.7081761,0.004295349,102,0.816,0.816,1,0,0,0,0
127,43,51,1,0.33333334,1,0,1,0,96,0.33333334,1,1,0,0,1,0
127,46,51,1,0.33333334,1,0,1,0,96,0.33333334,1,1,0,0,0,0
127,49,51,1,0.33333334,1,1,1,0.300003052,96,0.33333334,1,1,0,0,1,0
128,48,47,1,0.125,0.125,0.001968118,0.001968118,0.00428772,102,0.21030928,0.21030928,1,0,0,0,0
128,42,37,1,0.125,0.125,0.001975122,0.001975122,0.004302979,102,0.21030928,0.21030928,1,0,0,0,0
128,40,51,1,0.125,0.125,0.23868857,0.23868857,0.520004272,96,0.19793814,0.19793814,1,0,0,1,0
128,1,33,1,0.125,0.625,0.004587606,0.7573682,0.009994507,37,0.07628866,0.3814433,0,0,0,6,0
128,2,33,1,0.125,0.625,0.032134254,0.7573682,0.070007324,37,0.07628866,0.3814433,0,0,0,6,0
128,9,33,1,0.125,0.625,0.018357428,0.7573682,0.039993286,37,0.07628866,0.3814433,0,0,0,3,0
128,13,33,1,0.125,0.625,0.009182216,0.7573682,0.020004272,37,0.07628866,0.3814433,0,0,0,2,0
128,15,33,1,0.125,0.625,0.6931067,0.7573682,1.509994507,37,0.07628866,0.3814433,0,0,0,3,0
129,15,33,1,1,1,1,1,1.509994507,37,1,1,0,0,0,4,0
130,35,51,1,0.5,0.5,0.9963261,0.9963261,0.480010986,96,0.8067227,0.8067227,1,0,0,1,0
130,8,4,1,0.5,0.5,0.003673909,0.003673909,0.00177002,23,0.19327731,0.19327731,0,0,0,2,0
131,48,47,2,1,1,1,1,0.008605957,204,1,1,2,0,0,0,0
132,11,7,1,0.22222222,0.11111111,0.17884213,0.007514375,0.001754761,23,0.20618556,0.0790378,0,0,0,1,0
132,9,10,1,0.11111111,0.22222222,0.007579718,0.007579718,0.00177002,23,0.0790378,0.1580756,0,0,0,1,0
132,4,33,1,0.11111111,0.6666667,0.042799268,0.9849059,0.009994507,37,0.12714776,0.7628866,0,0,0,6,0
132,5,33,1,0.11111111,0.6666667,0.08566388,0.9849059,0.020004272,37,0.12714776,0.7628866,0,0,0,5,0
132,7,33,1,0.11111111,0.6666667,0.12846315,0.9849059,0.029998779,37,0.12714776,0.7628866,0,0,0,5,0
132,13,10,1,0.11111111,0.22222222,0,0.007579718,0,23,0.0790378,0.1580756,0,0,0,1,0
132,10,33,1,0.11111111,0.6666667,0.042799268,0.9849059,0.009994507,37,0.12714776,0.7628866,0,0,0,5,0
132,11,33,1,0.22222222,0.6666667,0.17884213,0.9849059,0.040008545,37,0.20618556,0.7628866,0,0,0,3,0
132,15,33,1,0.11111111,0.6666667,0.5138526,0.9849059,0.119995117,37,0.12714776,0.7628866,0,0,0,5,0
133,13,10,1,0.33333334,0.33333334,0.000746288,0.000746288,0.00177002,23,0.10697675,0.10697675,0,0,0,2,0
133,39,51,1,0.33333334,0.6666667,0.13070332,0.9992537,0.309997559,96,0.44651163,0.89302325,1,0,0,0,0
133,47,51,1,0.33333334,0.6666667,0.8685504,0.9992537,2.059997559,96,0.44651163,0.89302325,1,0,0,0,0
135,31,17,3,1,1,1,1,0.01260376,297,1,1,0,0,3,0,0
136,31,17,2,0.14285715,0.14285715,0.015423729,0.015423729,0.008331299,196,0.23389022,0.23389022,0,0,2,0,0
136,12,8,1,0.071428575,0.071428575,0.003276836,0.003276836,0.00177002,23,0.0274463,0.0274463,0,0,0,1,0
136,17,31,5,0.35714287,0.35714287,0.033870056,0.033870056,0.018295288,411,0.49045345,0.49045345,0,0,0,5,0
136,15,12,1,0.071428575,0.071428575,0.003276836,0.003276836,0.00177002,23,0.0274463,0.0274463,0,0,0,1,0
136,3,33,1,0.071428575,0.35714287,0.055536725,0.94415253,0.029998779,37,0.044152744,0.22076373,0,0,0,6,0
136,6,33,1,0.071428575,0.35714287,0.037005648,0.94415253,0.019989014,37,0.044152744,0.22076373,0,0,0,6,0
136,8,33,1,0.071428575,0.35714287,0.018531073,0.94415253,0.010009766,37,0.044152744,0.22076373,0,0,0,6,0
136,9,33,1,0.071428575,0.35714287,0.09254237,0.94415253,0.049987793,37,0.044152744,0.22076373,0,0,0,4,0
136,14,33,1,0.071428575,0.35714287,0.74053675,0.94415253,0.400009155,37,0.044152744,0.22076373,0,0,0,1,0
137,41,51,1,1,1,1,1,1.550003052,96,1,1,1,0,0,0,0
138,48,51,1,0.5,0.5,0.97002774,0.97002774,0.080001831,96,0.68085104,0.68085104,1,0,0,0,0
138,17,19,1,0.5,0.5,0.029972248,0.029972248,0.002471924,45,0.31914893,0.31914893,0,0,0,1,0
139,19,17,1,0.5,0.5,0.41432226,0.41432226,0.002471924,45,0.36885247,0.36885247,0,0,0,1,0
139,17,31,1,0.5,0.5,0.58567774,0.58567774,0.003494263,77,0.63114756,0.63114756,0,0,0,6,0
140,17,31,4,0.36842105,0.21052632,0.17276032,0.106050886,0.015136719,344,0.48315603,0.30496454,0,0,0,10,0
140,1,2,1,0.05263158,0.10526316,0.012401111,0.024802223,0.00177002,23,0.020390071,0.040780142,0,0,0,6,0
140,31,17,5,0.2631579,0.2631579,0.10188155,0.10188155,0.014541626,293,0.25975177,0.25975177,0,0,0,5,0
140,7,2,1,0.05263158,0.10526316,0.012401111,0.024802223,0.00177002,23,0.020390071,0.040780142,0,0,0,5,0
140,49,51,1,0.05263158,0.05263158,0.14004704,0.14004704,0.019989014,96,0.08510638,0.08510638,1,0,0,1,0
140,0,33,1,0.05263158,0.21052632,0.14015394,0.56050885,0.020004272,37,0.03280142,0.13120568,0,0,0,7,0
140,2,33,1,0.05263158,0.21052632,0.21017747,0.56050885,0.029998779,37,0.03280142,0.13120568,0,0,0,7,0
140,17,27,3,0.36842105,0.15789473,0.17276032,0.06670943,0.009521484,201,0.48315603,0.17819148,0,0,0,6,0
140,12,33,1,0.05263158,0.21052632,0.14004704,0.56050885,0.019989014,37,0.03280142,0.13120568,0,0,0,5,0
140,14,33,1,0.05263158,0.21052632,0.07013042,0.56050885,0.010009766,37,0.03280142,0.13120568,0,0,0,2,0
141,27,17,3,0.42857143,0.42857143,0.06331704,0.06331704,0.008499146,169,0.355042,0.355042,0,0,0,3,0
141,45,51,1,0.14285715,0.2857143,0,0.8939411,0,96,0.20168068,0.40336135,1,0,0,0,0
